Accession	DSS3_ac_a	DSS3_ac_b	DSS3_ac_c	DSS3_glc_ac_19_a	DSS3_glc_ac_19_b	DSS3_glc_ac_19_c	DSS3_glc_ac_34_a	DSS3_glc_ac_34_b	DSS3_glc_ac_34_c	DSS3_glc_a	DSS3_glc_b	DSS3_glc_c
SPO3376	4.67386E-05	8.30909E-05	0.00012983	4.67386E-05	6.36165E-05	6.36165E-05	4.67386E-05	4.67386E-05	3.24574E-05	1.5255E-05		
SPO3379		1.76522E-05				1.96135E-06	7.84541E-06	7.84541E-06				
SPO3382	0.001485879	0.002321685	0.001743844	0.002321685	0.002219646	0.001743844	0.002866278	0.00412744	0.003100166	0.008069879	0.00320992	0.010312359
SPO3383	0.008809639	0.020046295	0.018717636	0.013119555	0.013119555	0.015004984	0.042770153	0.064787924	0.035238557	0.007246179	0.017140483	0.010312359
SPO3384							4.03067E-05		1.00767E-05	3.81374E-06	1.5255E-05	1.5255E-05
SPO3385	3.21863E-05	0.000128745	0.000201164	5.02911E-05	3.21863E-05	0.000128745	7.24192E-05					
SPO3388			2.65304E-06									
SPO3389	0.013811003	0.018958978	0.020435762	0.017076079	0.019445086	0.024644595	0.031696236	0.041399166	0.028354244	0.080183931	0.094937652	0.100174622
SPO3391	3.127E-05	7.03574E-05	9.57643E-05	1.75894E-05	3.127E-05	9.57643E-05	3.127E-05	3.127E-05	1.75894E-05			
SPO3392	2.55432E-06		2.55432E-06			1.02173E-05	4.08691E-05	4.08691E-05	4.08691E-05			
SPO3393	3.63427E-05	6.46093E-05			1.61523E-05		6.46093E-05		4.03808E-06	3.43237E-05	6.10199E-05	6.10199E-05
SPO3396	1.68253E-05	6.73013E-05	4.30729E-05	5.45141E-05	3.29777E-05	3.29777E-05	1.68253E-05	6.73013E-05	1.68253E-05	6.10199E-05	0.000299552	0.000137295
SPO3398						1.84288E-06						
SPO3400	1.07814E-05	1.6846E-05	2.42582E-05	5.4581E-05	1.6846E-05	1.6846E-05	4.31257E-05	3.30181E-05	2.42582E-05	7.02949E-05	4.83385E-05	0.000186873
SPO3405	3.29507E-05	5.85791E-05	1.46448E-05	1.46448E-05	1.46448E-05	5.85791E-05	5.85791E-05	3.29507E-05	9.15298E-05	1.5255E-05	2.4408E-05	
SPO3406	1.10945E-05	2.49627E-05			1.10945E-05		2.49627E-05	1.10945E-05			5.49179E-05	3.43237E-05
SPO3408	0.00324438	0.005767786	0.002979647	0.005069344	0.00380764	0.004259657	0.011153964	0.011153964	0.013523882	0.008353621	0.007908176	0.003779643
SPO3411	0.000553363	0.000506291	0.000653784	0.00046131	0.000506291	0.000653784	0.000879732	0.001139154	0.000602528	0.001525497	0.003514745	0.003514745
SPO3414	0.000137295		2.52174E-05	4.48309E-05	0.00010087	4.48309E-05	0.00010087	0.00010087	0.000137295	0.00015255	0.000390527	0.00015255
SPO3415	0.000710049	0.000335609	0.000399403	0.000468744	0.000399403	0.000399403	0.000624067	0.000898656	0.000399403	0.003207357	0.000834258	0.004448349
SPO3416	4.45726E-05	4.45726E-05	8.80447E-06	0.000220112	0.000242673	0.000220112	0.000140872	0.000316961	0.000291098	0.003694876	0.003665006	0.004671834
SPO3417	0.000236161	0.000273891	0.000273891	0.000314415	0.000236161	0.000403849	0.000403849	0.000314415	0.000452758	0.001376761	0.00168186	0.001845851
SPO3418	0.001194029	0.000974109	0.001118238	0.000839921	0.000776554	0.001272306	0.000905772	0.001436314	0.001194029	0.002530616	0.002690977	0.001095873
SPO3419	0.000158216	0.000105913	4.70725E-05	0.00018829	0.000220979	3.26892E-05	0.000256283	0.000105913	5.23028E-06	9.76318E-05	0.000298997	0.00024408
SPO3421									0.000221443			
SPO3422	4.10601E-05	0.000125747	9.23852E-05	4.10601E-05	6.41564E-05	6.41564E-05	6.41564E-05	4.10601E-05	6.41564E-05	9.53436E-05	9.76318E-05	6.10199E-05
SPO3423	0.001849866	0.0012212	0.002088325	0.001967289	0.001849866	0.002341236	0.002473111	0.011852509	0.002747701	0.002383589	0.005131772	0.003665006
SPO3424												3.81374E-06
SPO3425	0.001886492	0.001886492	0.001643344	0.003875694	0.002567726	0.002014355	0.003523549	0.002869564	0.003875694	0.005221013	0.004671834	0.002706135
SPO3426	0.000407067	0.000195103	0.00029145	0.000472101	0.000240868	0.000154155	0.000616622	0.000154155	0.00034685	0.000531605	0.001687477	0.000747493
SPO3427	1.3616E-05	3.78222E-05	3.78222E-05	9.68249E-05	7.41316E-05	5.4464E-05		7.41316E-05	9.68249E-05	9.53436E-05	3.43237E-05	9.53436E-05
SPO3429	5.91788E-05	8.52174E-05	2.13044E-05	0.000151498	5.91788E-05	9.4686E-06	5.91788E-05	5.91788E-05	0.000151498	0.00024408	0.000639045	0.000186873
SPO3430	0.366134467	1.045560007	0.449161515	0.265978579	0.252974284	0.147644381	0.548201119	0.187276519	0.437263725	0.715034723	0.236756571	0.724977149
SPO3431	0.000944718	0.000944718	0.001441595	0.001307569	0.001180081	0.00172926	0.001180081	0.00172926	0.001882899	0.001525497	0.003514745	0.00168186
SPO3432	0.001305267	0.002558323	0.002398468	0.002398468	0.002398468	0.002398468	0.002807774	0.003158423	0.005455693	0.007722828	0.010548628	0.008896698
SPO3433	0.00033692	5.39071E-05	3.03228E-05	0.000215629	0.000215629	5.39071E-05	0.000165091	0.000272905	0.000121291	0.000200843	9.53436E-05	6.10199E-05
SPO3434	0.000130069	0.000160579	7.86835E-05	0.000160579	0.00010277	0.000130069	7.86835E-05	0.0001943	0.000130069	9.53436E-05	0.000137295	0.00024408
SPO3435	0.001474699	0.001884492	0.000546391	0.002678989	0.002185565	0.00040143	0.001474699	0.002185565	0.002344464	0.000747493	0.001562109	0.000747493
SPO3436		1.37639E-06		1.23875E-05	1.23875E-05	2.20222E-05	1.23875E-05	2.20222E-05	2.20222E-05			1.5255E-05
SPO3437	4.84926E-06	4.84926E-06	4.84926E-06	1.09108E-05	1.09108E-05	1.09108E-05				3.95409E-05	9.93989E-06	1.5255E-05
SPO3439	2.71871E-06	4.34993E-05	1.08748E-05	6.79677E-05	4.34993E-05	2.44684E-05	0.000133217	4.34993E-05	2.44684E-05	9.53436E-05	0.000610199	0.000381374
SPO3440	0.000177934	0.000177934	0.00014059	7.90818E-05	0.000107639	0.000177934	0.000265803	0.000265803	0.000878686	0.000644522	0.000549179	0.000747493
SPO3441	0.0030367	0.002595627	0.000847552	0.002388063	0.002092934	0.000788093	0.001729697	0.000675663	0.001038899	0.002089862	0.007908176	0.00494261
SPO3442	7.51014E-05	0.000469384	0.00033913	0.00033913	0.000168978	0.000117346	0.00062076	0.000141989	0.000229998	0.000858092	0.001132878	0.001586029
SPO3443												3.81374E-06
SPO3444										3.81374E-06		
SPO3445	1.64919E-06	6.59674E-06	1.48427E-05	1.48427E-05	2.6387E-05	2.6387E-05	1.64919E-06	2.6387E-05	1.64919E-06	2.87361E-05	9.76318E-05	0.000137295
SPO3446	0.002533149	0.001197309	0.001546112	0.001939443	0.003030379	0.002226401	0.001803385	0.001672274	0.001672274	0.00494261	0.001877081	0.003220524
SPO3447									1.30757E-05			
SPO3448										1.5255E-05		
SPO3449	1.45671E-06									1.5255E-05	2.4408E-05	3.81374E-06
SPO3450			1.19908E-06									
SPO3451				1.4964E-06						1.75737E-05		
SPO3452	3.75507E-05	3.75507E-05		9.38767E-06		9.38767E-06	9.38767E-06					
SPO3452a	3.47582E-06	1.39033E-05	3.47582E-06	1.39033E-05	3.12823E-05	1.39033E-05		3.12823E-05		6.10199E-06	1.5255E-05	
SPO3453									5.89722E-05			
SPO3454	8.48517E-05	3.77119E-05	3.77119E-05	3.77119E-05	2.12129E-05	2.12129E-05	2.35699E-06				9.93989E-06	
SPO3455	5.12567E-05	2.61514E-05	8.47305E-05	4.18422E-06	4.18422E-06	9.4145E-06	5.12567E-05	3.7658E-05	1.67369E-05	6.10199E-05	5.49179E-05	7.02949E-05
SPO3464		1.90027E-06	1.90027E-06				1.90027E-06	7.60109E-06				
SPO3467		1.80059E-06										
SPO3468	0.000329507	0.000287037	0.000287037	0.000146448	0.000210885	0.000474491	7.17594E-05	0.000247497	0.000118623	0.00024408	0.000738341	0.000461463
SPO3469	0.003080574	0.003803178	0.003360488	0.002557257	0.002683522	0.002434034	0.003652572	0.005117556	0.004601845	0.006101988	0.002042301	0.006101988
SPO3470		6.07499E-05	9.71998E-06	9.71998E-06	3.88799E-05	2.187E-05	9.71998E-06	2.43E-06	2.187E-05			1.5255E-05
SPO3471	0.000521957	0.000383478	0.00047343	0.00057285	0.000521957	0.000302995	0.00047343	0.000739734	0.00047343	0.002383589	0.00168186	0.001757372
SPO3472	0.000714523	0.001076213	0.000780956	0.00099797	0.00099797	0.001328659	0.00099797	0.001511718	0.001706588	0.002196716	0.003514745	0.001845851
SPO3473	0.003693497	0.005354879	0.003544281	0.00448573	0.005174896	0.006300943	0.016638428	0.007754652	0.007754652	0.017634744	0.030204839	0.018157227
SPO3474	0.000104177	2.05781E-05	3.21533E-05	8.23125E-05	8.23125E-05	3.21533E-05	4.63008E-05	1.15752E-05	5.14453E-06	0.000461463	0.000137295	0.000137295
SPO3475										6.10199E-05	2.14523E-05	9.53436E-05
SPO3478			4.5575E-06									
SPO3479		6.06827E-06	6.06827E-06		1.51707E-06			1.36536E-05				3.81374E-06
SPO3480	1.24813E-06			1.24813E-06	1.24813E-06	4.99254E-06	1.12332E-05	4.99254E-06				
SPO3484						3.16834E-05				4.39343E-06	1.23411E-06	
SPO3485								4.22445E-06				
SPO3486	2.36715E-06											
SPO3488	0.000105162	0.000157094	0.000186955	0.000254466	0.000292116	0.000292116	0.000519318	0.000572548	0.00012983	0.000858092	0.001372947	0.000858092
SPO3489	0.001933137	0.003469186	0.002818843	0.003276492	0.003372151	0.005089884	0.003372151	0.002997773	0.005329375	0.022028175	0.065512049	0.025021963
SPO3491	9.4145E-05	6.53784E-05	6.53784E-05	9.4145E-05	0.000167369	6.53784E-05	2.35362E-05	0.000128142	6.53784E-05	4.94756E-06	6.21243E-05	7.02949E-05
SPO3492	0.000470725	0.000552448	2.94203E-05	0.000735507	0.000470725	1.30757E-05	0.000552448	1.30757E-05	2.94203E-05	0.00024408	0.00024408	0.000186873
SPO3495				6.14466E-05	6.14466E-05				3.45637E-05		3.43237E-05	6.10199E-05
SPO3496	7.37703E-05	3.27868E-05	5.12294E-05	0.00010041	0.000165983	0.00010041	0.000131147	0.000131147	3.27868E-05	0.00024408	8.58092E-05	0.000159038
SPO3498	0.069846846	0.193323609	0.086385417	0.086385417	0.082256042	0.115691344	0.493908455	0.241898552	0.352543349	0.255829645	0.345640987	0.261790524
SPO3498a	0.000467939	0.000636918	0.000467939	0.000393199	0.000549179	0.000467939	0.000636918	0.000731155	0.000636918	0.001372947	0.00074249	0.000747493
SPO3499	0.011785145	0.015267952	0.012762762	0.028417865	0.023856175	0.009946759	0.032417913	0.022248366	0.028417865	0.086957137	0.027168203	0.07582101
SPO3500	0.009156502	0.029796475	0.011437706	0.010649142	0.01184255	0.013099325	0.015802974	0.03450322	0.02425188	0.009281123	0.0092965	0.006410901
SPO3501	0.001004596	0.001446618	0.001290347	0.000642941	0.001143006	0.002361916	0.000642941	0.000642941	0.001004596	0.000858092	0.000461463	0.000308913
SPO3502	7.24192E-05	0.000394282	0.000162943	0.000201164	9.85706E-05	9.85706E-05	7.24192E-05	5.02911E-05	7.24192E-05	0.000219672	0.000140216	0.000381374
SPO3503	9.9298E-05	0.000164146	0.000202649	0.000164146	0.000291815	7.29537E-05	0.000164146	9.9298E-05	7.29537E-05	0.000219672	0.00024408	0.000137295
SPO3507	0.017468008	0.01763319	0.012039183	0.0205602	0.018982623	0.015858949	0.023329414	0.024681568	0.029821618	0.292657428	0.166588076	0.158712698
SPO3508	0.020355487	0.029920286	0.024908331	0.028838268	0.027987001	0.027148487	0.032370867	0.041836432	0.041578581	0.300730358	0.189653589	0.224398886
SPO3509	0.002126421	0.008123454	0.029541431	0.008505683	0.004498873	0.005381953	0.059118009	0.008505683	0.02471305	0.032517492	0.02440795	0.048697675
SPO3510	0.00067893	0.000772471	0.000872048	0.000509952	0.000365113	0.001089305	0.000872048	0.000772471	0.001738061	0.000494261	0.000747493	0.000747493
SPO3511	6.41897E-05	1.60474E-05	6.41897E-05	0.000114115	0.000114115	0.000114115	1.60474E-05	4.45762E-05	7.13219E-06	0.000219672	0.000215278	9.53436E-05
SPO3512	3.1049E-05	0.000194056	0.000234808	6.98602E-05	0.000157185	0.000157185	9.50875E-05	0.000157185	0.000234808	4.4428E-05	6.10199E-05	9.53436E-05
SPO3513	0.003600436	0.011270003	0.004376861	0.005453914	0.005453914	0.004582803	0.021815658	0.007690872	0.036986725	0.004362548	0.01153657	0.013729472
SPO3514	0.002060395	0.004241531	0.004771235	0.00305359	0.002243454	0.004502488	0.007540499	0.007201644	0.006870578	0.00881127	0.004408686	0.001786068
SPO3516	0.001368293	0.001501709	0.002097429	0.002097429	0.001939191	0.001241082	0.002792435	0.002792435	0.004964329	0.000356658	0.001269702	0.001102172
SPO3518											3.81374E-06	
SPO3520	3.02995E-06	6.81739E-06	1.21198E-05	3.02995E-06		6.81739E-06	3.02995E-06	2.72696E-05	3.02995E-06			
SPO3521		3.25172E-05					1.44521E-05		1.44521E-05		1.5255E-05	
SPO3522	0.000195392	0.000260137	0.000139896	9.36495E-05	7.39946E-05	0.000139896	0.000226609	0.000226609	0.000260137	0.000494261	0.000355868	0.00024408
SPO3523	9.34367E-05	4.76718E-05	4.76718E-05	4.76718E-05	6.86474E-05	6.86474E-05	0.000190687	0.000154457	3.05099E-05	0.000186873	0.000137295	0.000186873
SPO3524					2.8163E-05		2.8163E-05	2.8163E-05	6.33668E-05			
SPO3525	2.26933E-06						9.07734E-06		5.67334E-05	1.5255E-05		
SPO3526	1.0265E-06			1.0265E-06								
SPO3527	0.003472228	0.002551025	0.001891616	0.002275451	0.002275451	0.001891616	0.004348158	0.004726088	0.004535155	0.007051609	0.006410901	0.005221013
SPO3529		4.58711E-05	2.03872E-05	0.00010321	0.000183484	4.58711E-05	3.18549E-05	1.14678E-05	0.00010321	5.49179E-05	6.10199E-05	3.43237E-05
SPO3531	0.000435786	0.000569189	0.000180095	0.000375754	0.00022234	0.000108946	0.000802646	0.000269031	0.000375754	8.59351E-05	0.000123411	0.000308913
SPO3532	4.87077E-06	4.87077E-06		1.09592E-05	4.87077E-06	1.21769E-06	3.04423E-05				1.34274E-06	
SPO3533	0.001894174	0.002223024	0.001450227	0.000266368	0.000266368	0.000266368	0.001315399	0.001007102	0.001591632	0.001845851	0.001102172	0.001235652
SPO3534	6.68202E-05	3.75864E-05	3.75864E-05	1.67051E-05	1.67051E-05	2.61017E-05	1.67051E-05	9.3966E-06	1.67051E-05	0.00024408	3.08527E-05	0.00028118
SPO3535							1.49233E-06			3.81374E-06		3.81374E-06
SPO3536	6.05156E-06			1.51289E-06							4.39343E-06	
SPO3537	0.000714953	0.000449715	0.00048967	0.000870525	0.000714953	0.000191277	0.000816967	0.000870525	0.000870525	0.003665006	0.003665006	0.003665006
SPO3538	8.1723E-05	0.000160177	0.000209211	8.1723E-05	8.1723E-05	0.000117681	0.000944718	0.000209211	0.001180081	0.000308913	0.000308913	0.000381374
SPO3539	0.000626528	0.000193373	0.000233981	0.000852774	0.000558848	0.000558848	0.000379011	0.0003268	0.000233981	0.00034374	0.001031236	0.000308913
SPO3540	8.97351E-05	1.43576E-05	1.43576E-05	8.97351E-05	5.74305E-05	1.43576E-05	3.5894E-06	1.43576E-05	0.000175881	1.93828E-05	9.53436E-05	3.43237E-05
SPO3541	1.67945E-06	1.67945E-06	6.71778E-06	4.19862E-05	2.68711E-05	6.71778E-06			6.71778E-06	0.00015255	3.43237E-05	3.43237E-05
SPO3542	0.000352603	0.000352603	0.000426649	0.000285608	0.000172775	0.000318224	0.000466317	0.000691102	0.000254756	0.000644522	0.000858092	0.000644522
SPO3546	0.000124196	4.8514E-05	1.74651E-05	6.98602E-05	9.50875E-05	4.8514E-05	6.98602E-05	3.1049E-05	4.8514E-05	3.43237E-05		1.5255E-05
SPO3547							1.49436E-05	1.49436E-05	1.49436E-05			
SPO3548	5.32537E-05				5.32537E-05		1.33134E-05	2.99552E-05			2.4408E-05	
SPO3550	0.001220816	0.001583481	0.00136023	0.00150718	0.001432763	0.001220816	0.001661666	0.00136023	0.001220816	0.000899666	0.004408686	0.003905272
SPO3551	3.49795E-06	3.14816E-05	1.39918E-05	1.39918E-05	3.14816E-05			1.39918E-05				
SPO3552	1.58265E-06	6.33059E-06	1.42438E-05	2.53224E-05	6.33059E-06		1.58265E-06	2.53224E-05	2.53224E-05			1.75737E-05
SPO3553	2.48497E-06			2.48497E-06	2.48497E-06	9.93989E-06				6.10199E-06		3.81374E-06
SPO3555	0.000739912	0.000599328	0.000599328	0.000473543	0.000691406	0.000644545	0.001187147	0.002578181	0.000555756	0.001372947	0.001525497	0.001102172
SPO3556	0.001280155	0.001484677	0.002062261	0.000835131	0.000916561	0.001819865	0.001380522	0.002189141	0.003183344	0.001845851	0.001689044	0.00201747
SPO3559					5.80527E-07				2.32211E-06	1.23411E-06		
SPO3561	9.21441E-07		9.21441E-07	9.21441E-07	3.68576E-06		9.21441E-07		8.29297E-06	3.81374E-06		
SPO3562			1.01283E-05	4.50147E-06								
SPO3565									4.22445E-06		3.81374E-06	3.81374E-06
SPO3566	0.004310416	0.006439016	0.005536489	0.004904295	0.005536489	0.006915822	0.005536489	0.009272183	0.006439016	0.012356525	0.011120872	0.009919544
SPO3567	4.20424E-05	2.36489E-05	2.36489E-05	1.05106E-05	1.05106E-05	4.20424E-05	1.05106E-05			2.4408E-05	1.5255E-05	
SPO3568	7.18821E-05			1.15011E-05	1.15011E-05					0.000219672	0.00015255	6.10199E-05
SPO3569	2.49627E-05	2.49627E-05	6.93408E-05	1.10945E-05	2.49627E-05	9.98507E-05	4.43781E-05		6.93408E-05	6.10199E-05	7.02949E-05	6.10199E-05
SPO3570	0.000173425	0.000308311	0.000481736	0.001926943	0.000390206	0.001560824	0.0005829	0.000944202	0.001560824	0.000610199	0.000461463	0.000461463
SPO3573	1.2204E-05	4.88159E-05	0.000149499	0.000195264	0.00036917	0.00024713	0.000149499	0.000149499	0.00036917	0.000298997	0.000308913	0.00028118
SPO3574									1.10388E-05	6.10199E-06		
SPO3576	0.006212431	0.005725376	0.005966419	0.008650189	0.0089459	0.006980287	0.022426875	0.0322947	0.047323813	0.008916444	0.032985057	0.048697675
SPO3578	7.76225E-06	7.76225E-06	1.74651E-05	7.76225E-06	1.74651E-05		1.74651E-05	7.76225E-06	1.74651E-05			
SPO3580									1.0265E-05			
SPO3581	2.30963E-05	6.41564E-05	9.23852E-05	4.10601E-05	4.10601E-05	4.10601E-05	4.10601E-05	6.41564E-05	1.0265E-05	3.35684E-05	0.00024408	0.000137295
SPO3582	0.000604432	0.00066973	0.000167433	0.001312671	0.000885718	0.000241103	0.000810374	0.000282961	0.00171451	0.000356658	0.001235652	0.001376761
SPO3583		1.29983E-05	1.29983E-05			2.92462E-05		1.29983E-05			3.81374E-06	1.5255E-05
SPO3585	3.41105E-06	1.36442E-05		3.06994E-05	3.06994E-05	3.06994E-05	8.52762E-05	3.06994E-05	5.45768E-05	0.000219672	0.00024408	0.000186873
SPO3586	6.59015E-05	6.59015E-05	6.59015E-05	3.98663E-05	0.000117158	3.98663E-05	8.13598E-05	0.000137498	9.84454E-05	0.000549179	0.000988522	0.001102172
SPO3587	0.000262765	0.000515019	0.000515019	0.000515019	0.000262765	0.000378382	0.00021284	0.000444073	0.00016817	0.00015255	0.000137295	9.53436E-05
SPO3592	7.29806E-06	1.82451E-06			1.64206E-05	4.56129E-05	7.29806E-06		2.91922E-05	2.4408E-05		
SPO3593	0.000120382	0.000254692	0.00022385	0.000168136	0.000194998	0.000168136	0.000287523	0.000194998	0.000725274	0.001031236	0.000549179	0.000137295
SPO3594	0.001384485	0.003544281	0.00311509	0.003693497	0.00271359	0.003544281	0.004159607	0.003845791	0.005537938	0.00976318	0.006727441	0.005381953
SPO3596	4.39343E-05	0.000134549	4.39343E-05	9.88522E-05	6.86474E-05	2.4713E-05	6.86474E-05	2.74589E-06	2.4713E-05	2.4408E-05		1.5255E-05
SPO3597		1.1008E-05	1.1008E-05			4.89246E-06	4.89246E-06	1.22312E-06				
SPO3598	0.00381702	0.040103675	0.021608601	0.01274912	0.014746134	0.010457092	0.029778204	0.016339207	0.005559869	0.001769002	0.007383405	0.009156795
SPO3599	0.000133134	3.32836E-05	7.4888E-05	0.000133134	7.4888E-05	0.000299552	3.32836E-05	8.32089E-06	3.32836E-05	4.77124E-05	0.000186873	0.000186873
SPO3600	0.000832331	0.002312032	0.00102757	0.009874944	0.009874944	0.005755532	0.022059637	0.0318421	0.021429394	0.007898303	0.025021963	0.022611678
SPO3601	3.58647E-05	0.000181565	0.000322783	0.000181565	3.58647E-05	0.000224155	0.000181565	0.000271227	0.000224155	2.4408E-05		1.5255E-05
SPO3602	0.000638949	0.000528057	0.000528057	0.000638949	0.000892416	0.000258748	0.000258748		0.000132014	0.000381374	0.00024408	0.000186873
SPO3603			3.20949E-05									
SPO3604	0.001966291	0.004424154	0.002219758	0.004063156	0.003717519	0.003888417	0.00559932	0.003550461	0.001728185	0.005131772	0.005507044	0.005800702
SPO3605						1.75894E-05						3.81374E-06
SPO3606	8.3831E-05	4.27709E-05	1.53975E-05	0.000171084	8.3831E-05	0.000246361	0.000207011	8.3831E-05	0.000171084	9.53436E-05	0.000186873	0.000109836
SPO3607	1.64919E-06	1.64919E-06			1.64919E-06	6.59674E-06	1.48427E-05	1.48427E-05	1.64919E-06	7.02949E-05	1.75737E-05	
SPO3608	0.014525782	0.091577295	0.068647361	0.012109394	0.012692897	0.050771588	0.010983578	0.021145103	0.008409302	0.000544242	0.00257809	0.00257809
SPO3610		2.61514E-06		1.04606E-05								1.5255E-05
SPO3611	4.55278E-05	7.11372E-05	4.55278E-05	7.11372E-05	0.000182111	0.000139429	0.000139429	0.000284549	0.000230484	0.000298997	0.000186873	0.000137295
SPO3615	1.98978E-06	7.95911E-06	3.18365E-05	1.7908E-05	7.95911E-06	1.98978E-06	1.98978E-06	7.1632E-05	7.1632E-05	1.5255E-05	1.5255E-05	3.43237E-05
SPO3616	0.000756837	0.00116014	0.001251098	0.001251098	0.001072615	0.001983909	0.001757372	0.003027349	0.004640562	0.004448349	0.002196716	0.002383589
SPO3617	0.001747387	0.002059777	0.002169613	0.004634499	0.004159495	0.003286515	0.003018344	0.003566097	0.004159495	0.001974576	0.008069879	0.007722828
SPO3619											1.5255E-05	4.39343E-06
SPO3620	0.000365578	0.001015494	0.000318459	0.000415946	0.000526432	0.000274589	0.001769396	0.000716532	0.000935879	0.001462239	0.00257809	0.002989974
SPO3621	6.3858E-05	2.29889E-05		1.02173E-05		1.02173E-05	2.29889E-05	2.29889E-05	2.29889E-05			
SPO3622									2.23243E-06			
SPO3623	0.000859363	0.000325439	0.000508499	0.000732239	0.000615284	0.000325439	0.000996658	0.001835681	0.001144123	0.000381374	0.000381374	0.000549179
SPO3625	0.000201904	7.26854E-05	8.07616E-06	0.000290742	0.000290742	7.26854E-05			0.000129219	0.000219672	0.000137295	9.53436E-05
SPO3626	0.0006937	0.001392217	0.00101285	0.001233244	0.001233244	0.000308311	0.001392217	0.00101285	0.00115737	0.003514745	0.002780218	0.002196716
SPO3627	1.25527E-05	1.25527E-05	1.25527E-05	3.13817E-06	1.25527E-05					1.5255E-05	1.5255E-05	7.10911E-06
SPO3628	7.03574E-05	0.000158304	7.03574E-05	4.88593E-05	9.57643E-05	7.03574E-05	0.000158304	0.00012508	0.00012508	0.000137295	0.000137295	8.70866E-05
SPO3629	7.87667E-05	0.000492292	0.000492292	0.000428841	0.000428841	0.000428841	0.000632322	0.0007089	0.000315067	0.000308913	0.000308913	0.000381374
